correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,preferred,prefered,P R IY F ER D,preferred,P R IY F ER D,"['preferred', 'preferred', 'preferred', 'prefered', 'prefers', 'proffered', 'playford', 'prepaid', 'brafford', 'briefers']"
1.0,1.0,preferring,prefering,P R IY F ER IH NG,preferring,P R IH F ER IH NG,"['preferring', 'proffering', 'prepaying', 'pressuring', 'pilfering', 'brokering', 'frittering', 'crafting', 'pampering', 'trifling']"
0.0,0.0,pregnancies,pregancies,P R IY G AH N S IY Z,preconceive,P R IY K AH N S IY V,"['preconceive', 'presences', 'provinces', ""province's"", 'pretenses', 'grievances', 'grievances', 'prognoses', 'pronounces', 'emergencies']"
0.0,1.0,premiere,premeire,P R IY M AY R,frymire,F R IY M AY R,"['frymire', 'premier', 'frymire', 'premier', 'premiere', ""primo's"", 'prepare', 'prewar', 'precise', 'pugmire']"
1.0,1.0,premiered,premeired,P R IY M AY R D,premiered,P R EH M IH R D,"['premiered', ""premier's"", 'prepared', 'premark', 'prevailed', 'premieres', 'premiers', ""premier's"", 'profiled', 'primark']"
0.0,1.0,preparation,prepartion,P R IY P AA R SH AH N,proportion,P R AH P AO R SH AH N,"['proportion', 'propulsion', 'preparation', 'prevention', 'praetorian', 'pretension', 'prediction', 'preemption', 'premarket', 'prenuptial']"
1.0,1.0,prepare,prepair,P R IY P EH R,prepare,P R IY P EH R,"['prepare', 'propel', 'prepaid', 'premier', 'freeware', 'proshare', 'prewar', 'preset', 'playpen', 'preval']"
1.0,1.0,prerogative,perogative,P ER AA G AH T IH V,prerogative,P ER AA G AH T IH V,"['prerogative', 'primitive', 'evocative', 'derivative', 'profiteer', 'profiting', 'palliative', 'putative', 'punitive', 'perceptive']"
0.0,1.0,presence,presense,P R IY Z EH N S,present,P R IY Z EH N T,"['present', 'pretense', 'presence', 'treasons', 'prevent', 'pretend', 'prisons', ""prison's"", 'preserves', 'presumes']"
1.0,1.0,presidential,presidental,P R EH Z IH D EH N T AH L,presidential,P R EH Z IH D EH N SH AH L,"['presidential', 'presidents', 'presidents', ""presidential's"", 'presidentially', 'residential', ""president's"", ""presidents'"", 'presentable', 'preventable']"
1.0,1.0,prestigious,prestigeous,P R EH S T IH JH AH S,prestigious,P R EH S T IH JH AH S,"['prestigious', 'precedence', 'prosthesis', 'precipice', 'presages', 'prodigious', 'proventus', 'prestigious', 'repetitious', 'precedent']"
1.0,1.0,prestigious,prestigous,P R EH S T IH G AH S,prestigious,P R EH S T IH JH AH S,"['prestigious', 'precedence', 'prosthesis', 'precipice', 'proventus', 'rustigan', 'repetitious', 'protigal', 'precedent', 'predicates']"
1.0,1.0,presumably,presumibly,P R IY Z UW M AH B L IY,presumably,P R IY Z UW M AH B L IY,"['presumably', 'presumably', 'presumably', 'prematurely', 'reasonably', 'remarkably', 'supremely', 'appreciably']"
1.0,1.0,prevalent,prevelant,P R EH V AH L AH N T,prevalent,P R EH V AH L AH N T,"['prevalent', 'prevalence', 'propellant', 'fraudulent', 'provident', 'prominent', 'provenance', 'president', 'precedent', 'providence']"
0.0,0.0,previous,previvous,P R IY V AY V AH S,prevents,P R IY V EH N T S,"['prevents', 'predaceous', 'provided', 'precocious', 'presided', 'preventive', 'primeval', 'privation', 'grieveson', 'pleuritis']"
1.0,1.0,primitive,primative,P R AY M AH T IH V,primitive,P R IH M AH T IH V,"['primitive', 'primitive', 'prerogative', 'probative', 'plummeted', 'primakov', 'plummeting', 'promoting', 'punitive', 'formative']"
0.0,0.0,primitively,primatively,P R AY M AH T IH V L IY,affirmatively,AH F ER M AH T IH V L IY,"['affirmatively', 'proactively', 'productively', 'relatively', 'positively', 'productively', 'preemptively', 'productively', 'primarily', 'protectively']"
0.0,0.0,primitives,primatives,P R AY M AH T IH V Z,prerogatives,P ER AA G AH T IH V Z,"['prerogatives', 'profiteers', 'palliatives', 'privatized', 'primitive', 'primitive', 'relatives', ""relative's"", 'positives', 'priorities']"
0.0,1.0,primordial,primordal,P R AY M AO R D AH L,procordia,P R AA K AO R D IY AH,"['procordia', 'primarily', 'primordial', 'primeval', 'prioritize', 'priorities', 'priority', 'primordial', 'remorseful', 'pridemore']"
0.0,0.0,principal,pricipal,P R IH S AH P AH L,precipice,P R EH S IH P AH S,"['precipice', 'traceable', 'erasable', 'erasable', 'crucible', 'tricycle', 'presuppose', 'probable', 'provable', 'immiscible']"
0.0,0.0,principle,priciple,P R IH S AH P AH L,precipice,P R EH S IH P AH S,"['precipice', 'traceable', 'erasable', 'erasable', 'crucible', 'tricycle', 'presuppose', 'probable', 'provable', 'immiscible']"
1.0,1.0,privilege,privelege,P R IH V IH L IH JH,privilege,P R IH V IH L IH JH,"['privilege', 'prevailing', 'prevented', 'prevailing', 'preventive', ""priscilla's"", 'preventing', 'shriveling', 'primitive', 'preserving']"
0.0,0.0,privilege,privelige,P R AY V L IH JH,bramlage,B R AE M L IH JH,"['bramlage', 'creveling', 'gravlin', 'trifling', 'prestage', 'prestidge', 'priceless', 'travelling', 'traveling', 'breitling']"
1.0,1.0,privilege,privilage,P R IH V IH L IH JH,privilege,P R IH V IH L IH JH,"['privilege', 'prevailing', 'prevented', 'prevailing', 'preventive', ""priscilla's"", 'preventing', 'shriveling', 'primitive', 'preserving']"
0.0,0.0,privilege,priviledge,P R IH V L IH JH,shriveling,SH R IH V L IH NG,"['shriveling', 'bramlage', 'creveling', 'gravlin', 'bricklin', 'prestage', 'prestidge', 'travelling', 'traveling', 'preclude']"
0.0,0.0,privilege,privledge,P R IH V L IH JH,shriveling,SH R IH V L IH NG,"['shriveling', 'bramlage', 'creveling', 'gravlin', 'bricklin', 'prestage', 'prestidge', 'travelling', 'traveling', 'preclude']"
0.0,1.0,privileged,priveleged,P R AY V L AH JH D,privacies,P R AY V AH S IY Z,"['privacies', 'provided', 'portland', 'privately', 'privation', 'privileged', 'privilege', 'presided', 'prejudged', 'primeval']"
0.0,1.0,privileged,priveliged,P R AY V L IH JH D,prevented,P R IH V EH N IH D,"['prevented', 'provided', 'prevented', 'privileged', 'privately', 'privilege', 'presided', 'prevailing', 'presided', 'presaged']"
1.0,1.0,privileges,priveledges,P R AY V L EH JH IH Z,privileges,P R IH V IH L IH JH IH Z,"['privileges', 'presages', 'pledges']"
0.0,1.0,privileges,priveleges,P R AY V L IH JH IH Z,partridges,P AA R T R IH JH IH Z,"['partridges', 'privileges', 'porterages', 'presages', 'privileged', 'plumages', 'privilege', 'voltages', ""voltage's"", 'pillages']"
0.0,1.0,privileges,priveliges,P R AY V L IH JH IH Z,partridges,P AA R T R IH JH IH Z,"['partridges', 'privileges', 'porterages', 'presages', 'privileged', 'plumages', 'privilege', 'voltages', ""voltage's"", 'pillages']"
0.0,1.0,privileges,priviledges,P R IH V L IH JH IH Z,partridges,P AA R T R IH JH IH Z,"['partridges', 'porterages', 'presages', 'privileged', 'privilege', 'plumages', 'prevailing', 'privileges', 'pillages', 'voltages', ""voltage's""]"
1.0,1.0,probability,probalibity,P R AA B AH L IH B AH T IY,probability,P R AA B AH B IH L AH T IY,"['probability', 'probabilities']"
1.0,1.0,probably,probablly,P R AA B AH B L IY,probably,P R AA B AH B L IY,"['probably', 'probable', 'plausibly', 'privately', 'credibly', 'palpably', 'promptly', 'provable', 'favorably', 'forcibly']"
0.0,0.0,probably,probaly,P R OW B AH L IY,probity,P R OW B AH T IY,"['probity', 'globally', 'properly', 'parabola', 'playfully', 'frugally', 'provine', 'gravelly', 'broccoli', 'pribula']"
1.0,1.0,problem,probelm,P R AA B EH L M,problem,P R AA B L AH M,"['problem', 'propelled', 'propeller', 'propels', 'properly', 'pribula', 'arabella', 'project', 'project', 'promptly']"
0.0,1.0,procedure,procedger,P R AA S EH JH ER,processor,P R AA S EH S ER,"['processor', 'procedure', 'procedure', 'processed', 'prosody', 'prodigy', 'presaged', 'preisler', 'presler', 'proceso']"
1.0,1.0,procedure,proceedure,P R AH S IY JH ER,procedure,P R AH S IY JH ER,"['procedure', 'procedure', 'proceeds', 'preserver', 'placido', 'presaged', 'placebo', 'precedes', 'preceeds', 'presler']"
1.0,1.0,proceed,procede,P R AH S IY D,proceed,P R AH S IY D,"['proceed', 'precede', 'preceed', 'proceed', 'prasad', 'preferred', 'brasil', 'pricier', 'chrusciel', 'provide']"
1.0,1.0,proceeded,proceded,P R AH S IY D IH D,proceeded,P R AH S IY D AH D,"['proceeded', 'preceded', 'proceeded', 'preceded', 'proceeding', 'preceded', 'preceeding', 'proceeding', 'preceding', 'provided']"
1.0,1.0,proceeding,proceding,P R AA S IY D IH NG,proceeding,P R AH S IY D IH NG,"['proceeding', 'preceeding', 'proceeding', 'preceding', 'processing', 'prospering', 'presiding', 'preceded', 'proceeded', 'presiding']"
1.0,1.0,proceedings,procedings,P R AA S IY D IH NG Z,proceedings,P R AH S IY D IH NG Z,"['proceedings', 'proceedings', 'proceeding', 'palm-springs', 'preceeding', 'proceeding', 'preceding', 'prostheses', 'preceded', 'proceeded']"
0.0,0.0,process,proccess,P R AA K S EH S,proxies,P R AA K S IY Z,"['proxies', 'progress', 'praxis', 'praxair', 'princess', ""princess'"", 'proctors', ""proctor's"", 'francaise', 'francaises']"
0.0,0.0,processing,proccessing,P R AA K S EH S IH NG,progressing,P R AH G R EH S IH NG,"['progressing', 'practicing', 'princesses', ""princess's"", 'prosthesis', 'projecting', 'prosthetic', 'compressing', 'protesting', 'expressing']"
1.0,1.0,proclaimed,proclamed,P R OW K L EY M D,proclaimed,P R OW K L EY M D,"['proclaimed', 'proclaims', 'programmed', 'procured', 'disclaimed', 'exclaimed', 'procreate', 'precludes', 'precludes', 'parkland']"
1.0,1.0,proclaiming,proclaming,P R OW K L EY M IH NG,proclaiming,P R OW K L EY M IH NG,"['proclaiming', 'programming', 'programing', 'precluding', 'procuring', 'disclaiming', 'exclaiming', 'percolating', 'reclaiming', 'proclaimed']"
1.0,1.0,proclamation,proclomation,P R AA K L AH M EY SH AH N,proclamation,P R AA K L AH M EY SH AH N,"['proclamation', 'exclamation', 'reclamation', 'approximation', 'propagation', 'preoccupation', 'provocation', 'proclamations', 'pollination', 'acclimation', 'acclamation']"
0.0,0.0,profusion,profesion,P R AH F IY ZH AH N,provision,P R AH V IH ZH AH N,"['provision', 'profession', 'predation', 'procession', 'precision', 'promotion', 'prettyman', 'preseason', 'pre-season', 'prutzman']"
0.0,1.0,profession,proffesion,P R AH F IY ZH AH N,provision,P R AH V IH ZH AH N,"['provision', 'profession', 'predation', 'procession', 'precision', 'promotion', 'prettyman', 'preseason', 'pre-season', 'prutzman']"
1.0,1.0,professor,profesor,P R AH F IY Z ER,professor,P R AH F EH S ER,"['professor', 'procedure', 'professed', 'proviso', 'provider', 'producer', 'procedure', 'proposed', 'propeller', 'trageser']"
0.0,1.0,professor,proffesor,P R AA F AH S ER,prophecy,P R AA F AH S IY,"['prophecy', 'professor', 'processor', 'prefaced', 'prophets', 'promised', 'privacy', 'professed', 'precursor', 'primacy']"
1.0,1.0,programmable,programable,P R OW G R AE M AH B AH L,programmable,P R OW G R AE M AH B AH L,['programmable']
0.0,0.0,prohibition,prohabition,P R OW HH AH B IH SH AH N,premonition,P R EH M AH N IH SH AH N,"['premonition', 'proposition', 'preignition', 'production', 'inhibition', 'publication', 'probationers', 'productions', ""production's"", ""productions'""]"
0.0,0.0,prolegomena,prologomena,P R OW L AH G OW M EH N AH,,,[]
0.0,1.0,prolific,profilic,P R OW F IH L IH K,profiling,P R OW F AY L IH NG,"['profiling', 'prolific', 'prophetic', 'privilege', 'prevailing', 'prolinea', 'proleukin', 'prolonging', 'pedophilic', 'margolick']"
1.0,1.0,prominence,prominance,P R AA M AH N AH N S,prominence,P R AA M AH N AH N S,"['prominence', 'provenance', 'prominent', 'chrominance', 'providence', 'promenades', 'prevalence', 'precedence', ""province's"", 'provinces']"
1.0,1.0,prominent,prominant,P R AA M AH N AH N T,prominent,P R AA M AH N AH N T,"['prominent', 'prominence', 'provenance', 'proponent', 'proficient', 'provident', 'chrominance', 'prevalent', 'promenades', 'providence']"
1.0,1.0,prominently,prominantly,P R AA M AH N AH N T L IY,prominently,P R AA M AH N AH N T L IY,"['prominently', 'prominences', 'premonitory', 'predominant', 'predominance', 'eminently', 'imminently', 'prominence', 'preeminent', 'predominate']"
0.0,0.0,promiscuous,promiscous,P R AA M AH S K AH S,prominence,P R AA M AH N AH N S,"['prominence', 'promissory', 'provinces', 'promises', 'providence', 'provenance', 'prognosis', 'prominent', 'pompousness', 'prospects']"
0.0,0.0,pronominal,pronomial,P R AH N OW M IY AH L,proverbial,P R AH V ER B IY AH L,"['proverbial', 'promethium', 'procedural', 'prometheus', 'provincial', 'proposals', ""proposal's"", 'binomial', 'polynomial', 'proximal']"
1.0,1.0,pronunciation,pronounciation,P R AH N AW N S IY EY SH AH N,pronunciation,P R AH N AH N S IY EY SH AH N,"['pronunciation', 'pronunciation', 'pronunciations', 'pronouncements', 'renunciation', 'pronunciations', 'pronouncement']"
1.0,1.0,propaganda,propoganda,P R AA P AH G AE N D AH,propaganda,P R AA P AH G AE N D AH,"['propaganda', 'propagation', 'propagated', 'propagandize', 'pomegranate', 'propagandist', 'propagandists']"
1.0,1.0,propagate,propogate,P R AA P AH G EY T,propagate,P R AA P AH G EY T,"['propagate', 'predicate', 'promenade', 'palpitate', 'prostrate', 'profited', 'properties', ""property's"", 'prophetess', 'profiteer']"
0.0,0.0,propagates,propogates,P R AA P AH G EY T S,predicates,P R EH D AH K EY T S,"['predicates', 'palpitates', 'conjugates', 'conjugates', 'postulates', 'prospects', 'propagated', 'propagating', 'deprecates', 'products', ""product's""]"
1.0,1.0,propeller,propellor,P R AH P EH L ER,propeller,P R AH P EH L ER,"['propeller', 'propels', 'propelled', 'preparer', 'professor', 'trapelo', 'presler', 'properly', 'preisler', 'arabella']"
1.0,1.0,propellers,propellors,P R AH P EH L ER Z,propellers,P R AH P EH L ER Z,"['propellers', 'preparers', 'professors', ""professor's"", ""professors'"", 'propelling', 'professes', 'proposes', 'providers', 'processors', ""processor's""]"
1.0,1.0,proper,propper,P R AA P ER,proper,P R AA P ER,"['proper', 'propper', 'proffer', 'cropper', 'gropper', 'props', 'propps', 'propped', 'dropper', 'prosser']"
1.0,1.0,prophecy,prophacy,P R AA F AH S IY,prophecy,P R AA F AH S IY,"['prophecy', 'privacy', 'primacy', 'prefaced', 'prosody', 'prophets', 'promised', 'progeny', 'prodigy', 'professor']"
0.0,0.0,proportions,propotions,P R AH P OW SH AH N Z,promotions,P R AH M OW SH AH N Z,"['promotions', 'professions', ""profession's"", 'proponent', 'proposals', ""proposal's"", 'provisions', 'processions', 'precautions', 'privations']"
0.0,1.0,proprietary,propietary,P R AH P AY AH T EH R IY,preparatory,P R EH P R AH T AO R IY,"['preparatory', 'pituitary', 'proprietors', ""proprietor's"", 'proprietary', 'proprietaries', 'propriety', 'proprietor', 'puppetry', 'impropriety']"
1.0,1.0,proprietary,proprietory,P R AH P R AY AH T AO R IY,proprietary,P R AH P R AY AH T EH R IY,"['proprietary', 'preparatory', 'preparatory', 'proprietaries', 'proprietors', ""proprietor's"", 'proprietor', 'impropriety', 'improprieties', 'propriety']"
1.0,1.0,proselytizing,proseletyzing,P R AA S AH L AH T AY Z IH NG,proselytizing,P R AA S AH L AH T AY Z IH NG,"['proselytizing', 'proselytized', 'proselytize']"
1.0,1.0,protagonist,protaganist,P R OW T AE G AH N AH S T,protagonist,P R OW T AE G AH N AH S T,"['protagonist', 'antagonist', 'protagonists', 'antagonists']"
1.0,1.0,protagonists,protaganists,P R OW T AE G AH N AH S T S,protagonists,P R OW T AE G AH N AH S T S,"['protagonists', 'antagonists', 'protagonist']"
0.0,1.0,protein,protem,P R OW T EH M,protests,P R OW T EH S,"['protests', 'preterm', 'protein', 'proton', 'protests', 'procell', 'prosek', 'proshare', 'mrotek', 'aerotech']"
1.0,1.0,protuberance,protruberance,P R OW T R UW B ER AH N S,protuberance,P R AH T UW B ER AH N S,"['protuberance', 'protuberance', 'protuberances', 'protuberances']"
0.0,0.0,provided,provded,P R AA V D IH D,pravda's,P R AE V D AH Z,"[""pravda's"", 'printed', 'branded', 'grounded', 'trended', 'prospered', 'proffering', 'previewed', 'krawczyk', 'prevailed']"
1.0,1.0,pseudonym,pseudonyn,S UW D AH N IH N,pseudonym,S UW D AH N IH M,"['pseudonym', 'saddening', 'sudanese', 'souvenir', 'simonin', 'whodunit', 'suderman', 'dubinin', 'seasoning', 'sidling']"
0.0,0.0,pseudonymous,pseudononymous,S UW D AH N OW N IY M AH S,,,[]
0.0,0.0,psychic,psyhic,S AY IH K,cyacq,S AY AE K,"['cyacq', 'spic', 'slick', 'smick', 'sayyid', 'sayiid', 'stick', 'sighing', 'swick', 'zajac', 'zayac']"
0.0,0.0,psychic,pyscic,P IH S K IH K,pidcock,P IH D K AH K,"['pidcock', 'peskin', 'hiscock', 'pisarek', 'passaic', 'pitcock', 'peacenik', 'posnick', 'cystic', 'sistek']"
1.0,1.0,psychology,psycology,S AY K AA L AH JH IY,psychology,S AY K AA L AH JH IY,"['psychology', 'cytology', 'mycology', 'serology', 'psychopathy', 'oncology', 'phonology', 'pomology', 'penology', 'pathology']"
1.0,1.0,publicly,publically,P AH B L IH K L IY,publicly,P AH B L IH K L IY,"['publicly', 'publically', 'poetically', 'publitech', 'politically', 'publicize', 'publishers', ""publisher's"", ""publishers'"", 'publishes']"
1.0,1.0,pumpkin,pumkin,P AH M K IH N,pumpkin,P AH M K IH N,"['pumpkin', 'punkin', 'pumping', 'simkin', 'pitkin', 'pipkin', 'temkin', 'peskin', 'buffkin', 'bufkin']"
0.0,1.0,purposely,purposedly,P ER P AH S IH D L IY,purposefully,P ER P AH S F AH L IY,"['purposefully', 'perpetually', 'placidly', 'purportedly', 'purposeful', 'purposeless', 'assertedly', 'assiduously', 'purposes', 'purposely']"
1.0,1.0,pursue,persue,P ER S UW,pursue,P ER S UW,"['pursue', 'purser', 'per-se', 'percy', 'purdue', 'perdew', 'perdue', 'pursed', 'basu', 'picchu']"
1.0,1.0,pursuing,persuing,P ER S UW IH NG,pursuing,P ER S UW IH NG,"['pursuing', 'bursting', 'pasting', 'pursueth', 'posting', 'perjuring', 'kersting', 'ensuing', 'purveying', 'worsening']"
1.0,1.0,pursuit,persuit,P ER S UW T,pursuit,P ER S UW T,"['pursuit', 'pursued', 'perset', 'pursues', 'pursuer', 'hirsute', 'proceed', 'persaud', 'pollute', 'passat']"
0.0,0.0,putting,puting,P Y UW T IH NG,puking,P Y UW K IH NG,"['puking', 'muting', 'feuding', 'pudong', 'fuming', 'buesing', 'fuelling', 'fueling', 'buehring', 'fusing']"
1.0,1.0,quantity,quantaty,K W AA N T AH T IY,quantity,K W AA N T AH T IY,"['quantity', ""quantum's"", 'quantico', 'quantify', 'quintanar', 'quaintance', 'identity', 'quandaries', 'quintela', 'quintana']"
1.0,1.0,quantity,quantitiy,K W AA N T IH T IY,quantity,K W AA N T AH T IY,"['quantity', 'quantico', 'quantify', ""quantum's"", 'quandaries', 'quintina', 'quattrocchi', 'quattrochi', 'quattrone', 'chronister']"
1.0,1.0,quarantine,quarantaine,K W AO R AH N T EY N,quarantine,K W AO R AH N T IY N,"['quarantine', 'florentine', 'cochranton', 'quarterman', 'quarantined', 'quarantines', 'quarantined', 'quarantines', 'warrenton', 'warranties']"
0.0,0.0,quickly,quicklyu,K W IH K L Y UW,quickness,K W IH K N AH S,"['quickness', 'quinlan', 'quicktime', 'quibbling', 'quickest', 'quinlin', 'quickens', 'quickened', 'quisling', 'quaquil']"
0.0,0.0,quite,qtuie,K Y UW IY,kuow,K Y UW OW,"['kuow', 'huey', 'hughie', 'hewey', 'hughey', 'hughy', 'cute', 'cube', 'kube', 'cues', 'queues', 'ques', 'kuse', 'kuze']"
0.0,0.0,quite,qutie,K UW T IY,coutee,K UW T IY,"['coutee', 'coody', 'gootee', 'cooter', 'kooky', 'cucchi', 'cottee', 'coty', 'hootie', 'coochie', 'cucci']"
1.0,1.0,quizzes,quizes,K W AY Z IH Z,quizzes,K W IH Z IH Z,"['quizzes', 'whizzes', 'closes', 'prizes', 'clauses', 'quizzing', 'cruises', ""cruz's"", 'quiring', ""coors's""]"
1.0,1.0,rabbinical,rabinnical,R AH B IH N IH K AH L,rabbinical,R AH B IH N IH K AH L,"['rabbinical', 'mechanical', 'sabbatical', 'botanical', 'galenical', 'satirical', 'umbilical', 'political', 'ferronickel', 'rabinovich']"
1.0,1.0,rarefied,rarified,R EH R AH F AY D,rarefied,R EH R AH F AY D,"['rarefied', 'terrified', 'verified', 'russified', 'ratified', 'hereford', 'horrified', 'terrifies', 'verifies', 'releford']"
1.0,1.0,ratify,radify,R AE D AH F AY,ratify,R AE T AH F AY,"['ratify', 'ramify', 'rarefy', 'redifer', 'radabaugh', 'modify', 'codify', 'pacify', 'gasify', 'radatz', 'raddatz']"
0.0,0.0,real,rela,R EH L AH,rella,R EH L AH,"['rella', 'rilla', 'reller', 'leola', 'lelah', 'rolla', 'reli', 'cella', 'cela', 'sela', 'sella']"
0.0,0.0,realized,relized,R IY L AY Z D,revised,R IY V AY Z D,"['revised', 'rewind', 'rewired', 'relived', 'revised', 'relend', 'relieved', 'deloused', 'remind', 'retired']"
0.0,1.0,really,raelly,R EY L IY,railey,R EY L IY,"['railey', 'reiley', 'reilley', 'really', 'reali', 'reily', 'rielly', 'riely', 'riley', 'reilly', 'wryly', 'ryley']"
1.0,1.0,really,realy,R IY L IY,really,R IY L IY,"['really', 'reali', 'reily', 'rielly', 'riely', 'relay', 'railey', 'reiley', 'reilley', 'lealie']"
0.0,0.0,really,realyl,R IY L IH L,relive,R IY L IH V,"['relive', 'reeling', 'refill', 'refill', 'newill', 'railing', 'renal', 'retail', 'relate', 'retell']"
0.0,0.0,really,relaly,R IY L EY L IY,remaly,R IY M AH L IY,"['remaly', 'retailer', 'regally', 'retails', 'retailed', 'relates', 'resales', 'relaying', 'racially', 'remarry']"
0.0,0.0,recall,reacll,R IY K AH L,regal,R IY G AH L,"['regal', 'reagle', 'reigle', 'riegel', 'riegle', 'ruckel', 'ruckle', 'rickel', 'reichel', 'reichl', 'reichle']"
1.0,1.0,receded,receeded,R IH S IY D IH D,receded,R IH S IY D IH D,"['receded', 'receded', 'seceded', 'receding', 'resided', 'receded', 'repeated', 'decided', 'receding', 'seceding']"
1.0,1.0,receding,receeding,R IY S IY D IH NG,receding,R IY S IY D IH NG,"['receding', 'receding', 'rereading', 'receiving', 'residing', 'receded', 'reseting', 'reseting', 'reciting', 'repeating']"
0.0,0.0,receipt,reciept,R IH S IY P T,received,R IH S IY V D,"['received', 'recessed', 'recouped', 'deceased', 'receives', 'receipts', 'receiver', 'resent', 'received', 'resist']"
1.0,1.0,receive,recieve,R IH S IY V,receive,R IH S IY V,"['receive', 'receive', 'receive', 'deceive', 'relieve', 'recede', 'receipt', 'reserve', 'racine', 'perceive']"
1.0,1.0,received,recieved,R IH S IY V D,received,R IH S IY V D,"['received', 'received', 'received', 'receives', 'deceived', 'relieved', 'receiver', 'reserved', 'receives', 'receives']"
1.0,1.0,receiver,reciever,R IY S IY V ER,receiver,R IY S IY V ER,"['receiver', 'receiver', 'receiver', 'receives', 'reliever', 'received', 'receives', 'received', 'reseller', 'receives']"
1.0,1.0,receivers,recievers,R IY S IY V ER Z,receivers,R IY S IY V ER Z,"['receivers', 'receivers', 'receivers', 'relievers', 'receiving', 'resellers', 'researchers', 'reseachers', ""researchers'"", ""reasoner's""]"
1.0,1.0,receives,recieves,R IH S IY V Z,receives,R IH S IY V Z,"['receives', 'receives', 'receives', 'received', 'receiver', 'reserves', ""reserve's"", 'received', 'receipts', 'racemes']"
1.0,1.0,receiving,recieving,R IY S IY V IH NG,receiving,R IY S IY V IH NG,"['receiving', 'receiving', 'receiving', 'relieving', 'receding', 'reserving', 'resurging', 'resigning', 'deceiving', 'perceiving']"
1.0,1.0,recipient,recepient,R IH S IY P IY AH N T,recipient,R IH S IH P IY AH N T,"['recipient', 'recipient', 'percipient', 'incipient', 'receptions', 'miscreant', 'resistant', 'repentant', 'repugnant', 'dispersant']"
1.0,1.0,recipient,recipiant,R IH S IH P IY AH N T,recipient,R IH S IH P IY AH N T,"['recipient', 'recipient', 'percipient', 'incipient', 'resilient', 'resistant', 'resilience', 'percipient', 'receptions', 'miscreant']"
1.0,1.0,recipients,recepients,R IH S IY P IY AH N T S,recipients,R IH S IH P IY AH N T S,"['recipients', ""recipient's"", ""recipients'"", 'receptionists', 'miscreants', 'dispersants', 'recipient', 'recipient', 'disappearance', 'impeachments']"
1.0,1.0,recipients,recipiants,R IH S IH P IY AH N T S,recipients,R IH S IH P IY AH N T S,"['recipients', ""recipient's"", ""recipients'"", 'receptionists', 'miscreants', 'reciprocate', 'recipient', 'equipments', ""equipment's"", 'dispersants']"
0.0,0.0,recognize,recogize,R EH K AH JH AY Z,mechanize,M EH K AH N AY Z,"['mechanize', 'recovers', 'packages', 'racamier', 'localize', 'ratifies', 'messages', 'remedies', 'reckoning', 'vocalize']"
1.0,1.0,recommend,reccomend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'regiment', 'rosamond', 'recollect', 'regimens', 'rosamund', 'mechanized', 'reginald', 'recondite', 'rexnord']"
1.0,1.0,recommend,reccommend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'regiment', 'rosamond', 'recollect', 'regimens', 'rosamund', 'mechanized', 'reginald', 'recondite', 'rexnord']"
1.0,1.0,recommend,recomend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'regiment', 'rosamond', 'recollect', 'regimens', 'rosamund', 'mechanized', 'reginald', 'recondite', 'rexnord']"
1.0,1.0,recommended,reccomended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'regimented', 'recollected', 'ornamented', 'recommends', 'reprimanded', 'unamended', 'contended']"
1.0,1.0,recommended,reccommended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'regimented', 'recollected', 'ornamented', 'recommends', 'reprimanded', 'unamended', 'contended']"
1.0,1.0,recommended,recomended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'regimented', 'recollected', 'ornamented', 'recommends', 'reprimanded', 'unamended', 'contended']"
1.0,1.0,recommending,reccomending,R EH K AH M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended', 'recommended', 'recollecting', 'regimented', 'recognizing', 'recognising', 'reconciling', 'recommends', 'expending']"
1.0,1.0,recommending,reccommending,R EH K AH M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended', 'recommended', 'recollecting', 'regimented', 'recognizing', 'recognising', 'reconciling', 'recommends', 'expending']"
1.0,1.0,recommending,recomending,R EH K OW M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended', 'recommended', 'recommends', 'expending', 'recommend', 'commending']"
1.0,1.0,recommends,recomends,R EH K AH M EH N D Z,recommends,R EH K AH M EH N D Z,"['recommends', 'garamendi', ""reginald's"", 'recompense', 'reconciles', 'recommended', 'recommended', 'recommending', 'reprimands', 'recognized', 'recognised']"
0.0,0.0,reconciliation,reconcilation,R IY K AA N S AH L EY SH AH N,reconfirmation,R IY K AA N F ER M EY SH AH N,"['reconfirmation', 'reincarnation', 'contemplation', 'cancellation', 'consummation', 'concentration', 'constellation', 'constipation', 'consultation', 'consolations']"
