correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,quizzes,quizes,K W AY Z IH Z,quizzes,K W IH Z IH Z,"['quizzes', 'choirs', 'whizzes', 'closes', 'prizes', 'clauses', 'quizzing', 'cruises', 'guises', 'whizzes']"
1.0,1.0,rabbinical,rabinnical,R AH B IH N IH K AH L,rabbinical,R AH B IH N IH K AH L,"['rabbinical', 'umbilical']"
1.0,1.0,rarefied,rarified,R EH R AH F AY D,rarefied,R EH R AH F AY D,"['rarefied', 'terrified', 'verified', 'ratified', 'hereford', 'horrified', 'terrifies', 'verifies', 'clarified', 'terrify']"
1.0,1.0,ratify,radify,R AE D AH F AY,ratify,R AE T AH F AY,"['ratify', 'edify', 'modify', 'codify', 'pacify', 'ratified', 'gratify', 'ratifies', 'terrify', 'verify']"
0.0,0.0,real,rela,R EH L AH,rella,R EH L AH,"['leola', 'cella', 'della', 'pella', 'ala', 'fella', 'vela', 'bella', 'bela', 'realm']"
0.0,1.0,realized,relized,R IY L AY Z D,revised,R IY V AY Z D,"['revised', 'realize', 'realise', 'realized', 'realised', 'relies', 'relied', 'rewind', 'rewired', 'retires']"
0.0,1.0,really,raelly,R EY L IY,railey,R EY L IY,"['really', 'riley', 'reilly', 'wryly', 'really', 'rally', 'raleigh', 'wally', 'rainy', 'daily', 'daley']"
1.0,1.0,really,realy,R IY L IY,really,R IY L IY,"['really', 'relay', 'really', 'rely', 'riley', 'reilly', 'wryly', 'rally', 'mealy', 'raleigh']"
0.0,0.0,really,realyl,R IY L IH L,relive,R IY L IH V,"['relive', 'reeling', 'refill', 'refill', 'railing', 'renal', 'retail', 'relate', 'retell', 'resale']"
0.0,0.0,really,relaly,R IY L EY L IY,remaly,R IY M AH L IY,"['retailer', 'regally', 'retails', 'retailed', 'relates', 'resales', 'relaying', 'racially', 'lately', 'reliever']"
0.0,1.0,recall,reacll,R IY K AH L,regal,R IY G AH L,"['regal', 'recall', 'recoil', 'renal', 'eagle', 'evil', 'legal', 'skull', 'scull', 'easel']"
1.0,1.0,receded,receeded,R IH S IY D IH D,receded,R IH S IY D IH D,"['receded', 'receded', 'seceded', 'receding', 'resided', 'receded', 'preceded', 'repeated', 'received', 'decided']"
1.0,1.0,receding,receeding,R IY S IY D IH NG,receding,R IY S IY D IH NG,"['receding', 'receding', 'rereading', 'receiving', 'residing', 'receded', 'reciting', 'preceding', 'repeating', 'seceding']"
0.0,1.0,receipt,reciept,R IH S IY P T,received,R IH S IY V D,"['received', 'receipt', 'steeped', 'receiver', 'recessed', 'recouped', 'deceased', 'receives', 'receipts', 'recede']"
1.0,1.0,receive,recieve,R IH S IY V,receive,R IH S IY V,"['receive', 'receive', 'receive', 'deceive', 'relieve', 'recede', 'receipt', 'receiver', 'receiver', 'retrieve']"
1.0,1.0,received,recieved,R IH S IY V D,received,R IH S IY V D,"['received', 'received', 'receiver', 'received', 'receives', 'deceived', 'relieved', 'receivers', 'reserved', 'receiver']"
1.0,1.0,receiver,reciever,R IY S IY V ER,receiver,R IY S IY V ER,"['receiver', 'receiver', 'receiver', 'receives', 'reliever', 'received', 'receive', 'receive', 'retriever', 'reseed']"
1.0,1.0,receivers,recievers,R IY S IY V ER Z,receivers,R IY S IY V ER Z,"['receivers', 'receivers', 'receivers', 'relievers', 'receives', 'receives', 'received', 'retrievers', 'recedes', 'relieves']"
1.0,1.0,receives,recieves,R IH S IY V Z,receives,R IH S IY V Z,"['receives', 'receives', 'receives', 'received', 'receiver', 'receivers', 'receivers', 'retrieves', 'reserves', 'received']"
1.0,1.0,receiving,recieving,R IY S IY V IH NG,receiving,R IY S IY V IH NG,"['receiving', 'receiving', 'receiving', 'relieving', 'receding', 'retrieving', 'reserving', 'resigning', 'deceiving', 'perceiving']"
1.0,1.0,recipient,recepient,R IH S IY P IY AH N T,recipient,R IH S IH P IY AH N T,"['recipient', 'recipient', 'recipients', 'incipient']"
1.0,1.0,recipient,recipiant,R IH S IH P IY AH N T,recipient,R IH S IH P IY AH N T,"['recipient', 'recipient', 'recipients', 'percipient', 'incipient']"
1.0,1.0,recipients,recepients,R IH S IY P IY AH N T S,recipients,R IH S IH P IY AH N T S,"['recipients', 'recipient']"
1.0,1.0,recipients,recipiants,R IH S IH P IY AH N T S,recipients,R IH S IH P IY AH N T S,"['recipients', 'recipient', 'recipient']"
0.0,1.0,recognize,recogize,R EH K AH JH AY Z,mechanize,M EH K AH N AY Z,"['mechanize', 'recognize', 'recognise', 'reckons', 'rectifies', 'wreckage']"
1.0,1.0,recommend,reccomend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'recommends', 'recompense', 'recommended', 'recommended', 'recommending', 'commend', 'reckoned']"
1.0,1.0,recommend,reccommend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'recommends', 'recompense', 'recommended', 'recommended', 'recommending', 'commend', 'reckoned']"
1.0,1.0,recommend,recomend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'recommends', 'recompense', 'recommended', 'recommended', 'recommending', 'commend', 'reckoned']"
1.0,1.0,recommended,reccomended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'recommends', 'regimented', 'recommend', 'commended']"
1.0,1.0,recommended,reccommended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'recommends', 'regimented', 'recommend', 'commended']"
1.0,1.0,recommended,recomended,R EH K AH M EH N D IH D,recommended,R EH K AH M EH N D IH D,"['recommended', 'recommended', 'recommending', 'recommends', 'regimented', 'recommend', 'commended']"
1.0,1.0,recommending,reccomending,R EH K AH M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended', 'recommends', 'recommended', 'recommend', 'commending']"
1.0,1.0,recommending,reccommending,R EH K AH M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended', 'recommends', 'recommended', 'recommend', 'commending']"
1.0,1.0,recommending,recomending,R EH K OW M EH N D IH NG,recommending,R EH K AH M EH N D IH NG,"['recommending', 'recommended']"
1.0,1.0,recommends,recomends,R EH K AH M EH N D Z,recommends,R EH K AH M EH N D Z,"['recommends', 'recommend', 'recommended', 'recommended', 'recommending', 'recompense', 'commends']"
0.0,0.0,reconciliation,reconcilation,R IY K AA N S AH L EY SH AH N,consultation,K AA N S AH L T EY SH AH N,"['consultation', 'constellation', 'consolation']"
0.0,0.0,reconnaissance,reconaissance,R EH K AH N EY S AH N S,reminiscence,R EH M AH N IH S AH N S,['reminiscence']
1.0,1.0,reconnaissance,reconnaissence,R IY K AA N AH S AH N S,reconnaissance,R IY K AA N AH S AH N S,"['reconnaissance', 'recognizance']"
0.0,0.0,record,recrod,R IY K R AA D,recurred,R IY K ER D,"['recurred', 'scrod', 'recruit', 'retried', 'retread', 'ramrod', 'recoiled', 'required', 'recorder', 'require']"
0.0,1.0,recreational,recrational,R IY K R EY SH AH N AH L,relational,R IY L EY SH AH N AH L,"['relational', 'recreational']"
0.0,0.0,recurring,reccuring,R IY K Y UH R IH NG,securing,S IH K Y UH R IH NG,"['securing', 'reassuring', 'requiring', 'procuring', 'recruiting', 'curing']"
1.0,1.0,reevaluated,revaluated,R IY IH V AE L Y UW EY T IH D,reevaluated,R IY IH V AE L Y UW EY T IH D,"['reevaluated', 'reevaluating']"
1.0,1.0,reference,referrence,R EH F ER AH N S,reference,R EH F ER AH N S,"['reference', 'reference', 'reverence', 'deference', 'efferent', 'irreverence', 'recurrence', 'preference', 'referenced', 'severance']"
1.0,1.0,reference,refference,R EH F ER AH N S,reference,R EH F ER AH N S,"['reference', 'reference', 'reverence', 'deference', 'efferent', 'irreverence', 'recurrence', 'preference', 'referenced', 'severance']"
1.0,1.0,referral,referal,R EH F ER AH L,referral,R IH F ER AH L,"['referral', 'raffle', 'riffle', 'ruffle', 'revel', 'rifle', 'rebel', 'wrestle', 'rueful', 'raphael']"
1.0,1.0,referred,refered,R IH F ER D,referred,R IH F ER D,"['referred', 'referred', 'refers', 'deferred', 'differed', 'richard', 'rift', 'riffed', 'ribbed', 'offered']"
0.0,1.0,referred,reffered,R EH F ER D,raiford,R EY F ER D,"['referred', 'referred', 'record', 'referee', 'effort', 'revved', 'offered', 'entered', 'leopard', 'refers']"
1.0,1.0,referring,refering,R IH F ER IH NG,referring,R IH F ER IH NG,"['referring', 'recurring', 'differing', 'deferring', 'roughing', 'ruffing', 'ripping', 'ribbing', 'offering', 'writhing']"
1.0,1.0,refers,referrs,R IH F ER Z,refers,R IH F ER Z,"['refers', 'refers', 'rivers', 'reefers', 'referred', 'roofers', 'riffs', 'differs', 'defers', 'ringers']"
1.0,1.0,refrigerator,refridgerator,R AH F R IH JH ER EY T ER,refrigerator,R AH F R IH JH ER EY T ER,"['refrigerator', 'refrigerator', 'refrigerate', 'refrigerators']"
1.0,1.0,refusal,refusla,R IH F Y UW Z L AH,refusal,R IH F Y UW Z AH L,"['refusal', 'refused', 'refusals', 'refuses', 'refusing', 'refusal', 'recusal', 'refuses', 'diffuses', 'refuse']"
1.0,1.0,regardless,irregardless,IH R AH G AA R D L AH S,regardless,R AH G AA R D L AH S,"['regardless', 'irregardless']"
0.0,0.0,regular,regluar,R EH G L UW AA R,,,[]
0.0,0.0,regularly,reguarly,R EH G W AA R L IY,,,[]
0.0,0.0,regularly,regularily,R EH G Y AH L EH R AH L IY,regularity,R EH G Y AH L EH R AH T IY,"['regularity', 'irregularity']"
1.0,1.0,rehearsal,rehersal,R IH HH ER S AH L,rehearsal,R IH HH ER S AH L,"['rehearsal', 'rehearsal', 'reversal', 'rehearsals', 'rehearsing', 'reversal', 'referral', 'reversals', 'bristle', 'gristle']"
1.0,1.0,relationship,relatiopnship,R IY L EY SH AH P N SH IH P,relationship,R IY L EY SH AH N SH IH P,"['relationship', 'relationships']"
1.0,1.0,relatively,relativly,R EH L AH T IH V L IY,relatively,R EH L AH T IH V L IY,"['relatively', 'relativity', 'negatively', 'relatives', 'relative']"
1.0,1.0,relevance,relevence,R EH L AH V AH N S,relevance,R EH L AH V AH N S,"['relevance', 'relevant', 'elegance', 'relevancy', 'irrelevance', 'irrelevant', 'resonance', 'irrelevancy', 'reverence']"
1.0,1.0,relevant,relevent,R EH L AH V AH N T,relevant,R EH L AH V AH N T,"['relevant', 'relevance', 'elephant', 'element', 'elegant', 'irrelevant', 'irrelevance', 'regiment', 'resonant', 'redolent']"
1.0,1.0,relieve,releive,R IY L IY V,relieve,R IY L IY V,"['relieve', 'relief', 'relieve', 'relive', 'receive', 'release', 'retrieve', 'receiver', 'reprieve', 'sleeve']"
1.0,1.0,relieved,releived,R IY L IY V D,relieved,R IY L IY V D,"['relieved', 'reliever', 'relieved', 'relived', 'relieves', 'received', 'relievers', 'retrieved', 'sleeved', 'relieve']"
1.0,1.0,religious,religeous,R IH L IH JH AH S,religious,R IH L IH JH AH S,"['religious', 'religious', 'religion', 'litigious', 'litigious', 'religion', 'delicious', 'diligence', 'reliance', 'religiously']"
0.0,1.0,religious,religous,R EH L IH G AH S,relics,R EH L IH K S,"['relics', 'relishes', 'religious', 'religious', 'trellis', 'reckless', 'restless']"
0.0,1.0,remember,remeber,R IY M IY B ER,reliever,R IY L IY V ER,"['reliever', 'receiver', 'reamers', 'dreamy', 'remember', 'roomier', 'remarry', 'rambler', 'reamer', 'creamier']"
1.0,1.0,remembrance,rememberance,R IH M EH M B ER AH N S,remembrance,R IY M EH M B R AH N S,"['remembrance', 'resemblance']"
1.0,1.0,remembrance,remembrence,R IH M EH M B R AH N S,remembrance,R IY M EH M B R AH N S,"['remembrance', 'resemblance', 'membranous', 'remembrances']"
1.0,1.0,reminiscent,reminescent,R EH M AH N EH S AH N T,reminiscent,R EH M AH N IH S AH N T,"['reminiscent', 'evanescent', 'luminescent', 'reminiscence']"
0.0,1.0,remnant,reminent,R EH M AH N AH N T,ruminant,R UW M AH N AH N T,"['ruminant', 'resonant', 'imminent', 'immanent', 'eminence', 'eminent', 'remnant', 'reminisced', 'dominant', 'regiment']"
0.0,1.0,renown,reknown,R EH K N AW N,reckoning,R EH K N IH NG,"['reckoning', 'renown', 'reckon', 'rundown', 'pronoun', 'reckons', 'reckoned']"
0.0,0.0,renowned,reknowned,R EH K N OW N D,reckoned,R EH K AH N D,['reckoned']
1.0,1.0,repetition,repatition,R IY P AH T IH SH AH N,repetition,R EH P AH T IH SH AH N,"['repetition', 'reposition', 'repossession', 'repetitious', 'theoretician', 'repercussion', 'petitioned', 'repetitions', 'repositioned', 'politician']"
1.0,1.0,repentance,repentence,R IH P EH N T AH N S,repentance,R IH P EH N T AH N S,"['repentance', 'repentant', 'dependence', 'repellents', 'repents']"
1.0,1.0,repentant,repentent,R IH P EH N T AH N T,repentant,R IH P EH N T AH N T,"['repentant', 'repentance', 'dependent', 'resentment', 'repugnant', 'repellent', 'resentment', 'repellents', 'unrepentant']"
0.0,0.0,repetition,repetion,R IH P IY SH AH N,rippeon,R IH P IY AH N,"['recession', 'deletion', 'relation', 'grecian', 'depletion', 'recession', 'remission', 'impassion', 'reaction', 'cyprian']"
0.0,1.0,representative,representive,R EH P R IH Z EH N T IH V,represented,R EH P R IH Z EH N T IH D,"['represented', 'representing', 'representative', 'representative', 'represents', 'representatives', 'represented', 'representing', 'representative', 'represent']"
1.0,1.0,representatives,representives,R EH P R IH Z EH N T IH V Z,representatives,R EH P R AH Z EH N AH T IH V Z,"['representatives', 'representatives', 'representative', 'represented', 'representing', 'representative', 'representatives']"
1.0,1.0,required,recquired,R IY K W AY ER D,required,R IY K W AY ER D,"['required', 'required', 'requires', 'acquired', 'require', 'reacquired', 'require', 'rewired', 'requires', 'requiring']"
1.0,1.0,resemblance,resemblence,R IH Z EH M B AH L AH N S,resemblance,R IH Z EH M B L AH N S,"['resemblance', 'resemblance']"
1.0,1.0,resemblance,ressemblance,R IH S EH M B L AH N S,resemblance,R IH Z EH M B L AH N S,"['resemblance', 'resemblance', 'semblance']"
1.0,1.0,resemblance,ressemblence,R IH S EH M B AH L AH N S,resemblance,R IH Z EH M B L AH N S,['resemblance']
1.0,1.0,resemble,ressemble,R EH S AH M B AH L,resemble,R IH Z EH M B AH L,"['resemble', 'resemble', 'trumbull', 'crumble', 'stumble', 'decimal', 'grumble', 'tremble', 'erasable', 'rentable']"
1.0,1.0,resembled,ressembled,R IH Z EH M B AH L D,resembled,R IH Z EH M B AH L D,"['resembled', 'resembled', 'resembles', 'resemble', 'resembles', 'resembling', 'trembled', 'resemble']"
1.0,1.0,resembling,ressembling,R IH Z EH M B AH L IH NG,resembling,R IH Z EH M B AH L IH NG,"['resembling', 'resembling', 'resembling', 'resembles', 'resembled', 'trembling', 'resemble']"
1.0,1.0,reside,recide,R IH S AY D,reside,R IH Z AY D,"['reside', 'recede', 'decide', 'relied', 'beside', 'aside', 'reside', 'retired', 'decider', 'herbicide']"
1.0,1.0,resided,recided,R IH S AY D IH D,resided,R IH Z AY D IH D,"['resided', 'receded', 'decided', 'residing', 'receded', 'seceded', 'rescinded', 'derided', 'receding', 'divided']"
1.0,1.0,resident,recident,R EH S IH D AH N T,resident,R EH Z IH D AH N T,"['resident', 'residence', 'precedent', 'decedent', 'reticent', 'president', 'residents', 'redolent', 'prescient', 'exigent']"
1.0,1.0,residents,recidents,R EH S AH D AH N T S,residents,R EH Z IH D AH N T S,"['residents', 'precedents', 'dissidents', 'decedents', 'accidents', 'incidents', 'precedence', 'regiments', 'precedents']"
1.0,1.0,residing,reciding,R IY S AY D IH NG,residing,R IY Z AY D IH NG,"['residing', 'reciting', 'receding', 'resigning', 'residing', 'resigning', 'rewriting', 'receding', 'retiring', 'retiring']"
1.0,1.0,resistance,resistence,R IH Z IH S T AH N S,resistance,R IH Z IH S T AH N S,"['resistance', 'resistance', 'resistant', 'resistant', 'resilience', 'existence', 'existence', 'resilience', 'insistence', 'resists']"
1.0,1.0,resistant,resistent,R IH Z IH S T AH N T,resistant,R IH Z IH S T AH N T,"['resistant', 'resistant', 'resistance', 'resistance', 'resilient', 'existent', 'insistent', 'existence']"
1.0,0.0,resistible,resistable,R IH Z IH S T AH B AH L,resistible,R IH Z IH S T AH B AH L,"['irresistible', 'irresistibly']"
0.0,1.0,response,reponse,R IH P AA N S,reponse,R IH P AA N S,"['ripoffs', 'response', 'renounce', 'riddance', 'repent', 'repeats', 'sponsor', 'response', 'repents', 'nippon']"
1.0,1.0,response,responce,R IY S P AA N S,response,R IY S P AA N S,"['response', 'response', 'respond', 'respond', 'respects', 'responds', 'responses', 'responses']"
1.0,1.0,responsibility,responnsibilty,R IY S P AA N S AH B IH L T IY,responsibility,R IY S P AA N S AH B IH L AH T IY,"['responsibility', 'responsibilities']"
1.0,1.0,responsible,reponsible,R IH P AA N S AH B AH L,responsible,R IY S P AA N S AH B AH L,['responsible']
1.0,1.0,restaurant,restaraunt,R EH S T ER AO N T,restaurant,R EH S T ER AA N T,"['restaurant', 'restaurant', 'restaurants', 'restaurateur']"
1.0,1.0,restaurant,resteraunt,R EH S T ER AO N T,restaurant,R EH S T ER AA N T,"['restaurant', 'restaurant', 'restaurants', 'restaurateur']"
1.0,1.0,restraint,restraunt,R IY S T R AO N T,restraint,R IY S T R EY N T,"['restraint', 'restaurant', 'restrained', 'restraint', 'restart', 'restrict', 'restrains', 'restrain', 'restraints']"
1.0,1.0,restaurants,restaraunts,R EH S T ER AO N T S,restaurants,R EH S T ER AA N T S,"['restaurants', 'restaurants', 'restaurant']"
1.0,1.0,restaurants,resteraunts,R EH S T ER AO N T S,restaurants,R EH S T ER AA N T S,"['restaurants', 'restaurants', 'restaurant']"
1.0,1.0,restoration,restauration,R EH S T R EY SH AH N,restoration,R EH S T ER EY SH AH N,"['restoration', 'gestation', 'castration', 'respiration', 'recitation', 'frustration', 'restorations', 'prostration', 'recreation', 'registration']"
1.0,1.0,resurrecting,resurecting,R EH Z ER EH K T IH NG,resurrecting,R EH Z ER EH K T IH NG,"['resurrecting', 'resurrected', 'redirecting', 'resurrect']"
1.0,1.0,resurrection,ressurection,R EH SH ER EH K SH AH N,resurrection,R EH Z ER EH K SH AH N,"['resurrection', 'redirection']"
1.0,1.0,retaliated,retalitated,R IY T AE L AH T EY T IH D,retaliated,R IY T AE L IY EY T IH D,"['retaliated', 'reallocated']"
1.0,1.0,retaliation,retalitation,R IY T AE L AH T EY SH AH N,retaliation,R IY T AE L IY EY SH AH N,"['retaliation', 'reallocation']"
1.0,1.0,reversible,reversable,R IH V ER S AH B AH L,reversible,R IH V ER S AH B AH L,"['reversible', 'reversible', 'irreversible', 'reducible', 'removable', 'reversals', 'irreversibly', 'receivable', 'recoverable', 'reversal']"
0.0,0.0,revolutionary,revolutionar,R EH V AH L UW SH AH N ER,evolution,EH V AH L UW SH AH N,"['evolution', 'revolutions', 'devolution', 'revelation', 'resolution', 'revolution', 'revelations', 'resolutions', 'revolutionize']"
0.0,1.0,rewrite,rewriet,R IY R IY T,reread,R IY R IY D,"['reread', 'rewrote', 'rewrite', 'rewrite', 'receipt', 'reroute', 'reroute', 'repeat', 'relate', 'treat']"
0.0,1.0,rhyme,rhymme,R IH M,rim,R IH M,"['rim', 'rem', 'rum', 'ram', 'limb', 'rhyme', 'rome', 'roam', 'ream', 'rom']"
1.0,1.0,rhythm,rhythem,R IH DH AH M,rhythm,R IH DH AH M,"['rhythm', 'ism', 'rhythms', 'fathom', 'redeem', 'riven', 'ribbon', 'risen', 'ridden', 'resume']"
1.0,1.0,rhythm,rhythim,R IH DH IH M,rhythm,R IH DH AH M,"['rhythm', 'writhing', 'within', 'redeem', 'resume', 'writhing', 'renege', 'revere', 'ribbing', 'ridding']"
1.0,1.0,rhythm,rythem,R IH TH AH M,rhythm,R IH DH AH M,"['rhythm', 'ism', 'latham', 'thumbed', 'writhing', 'written', 'risen', 'riffle', 'resume', 'redeem']"
0.0,1.0,rhythm,rythim,R IH TH IH M,withem,W IH TH IH M,"['writhing', 'rhythm', 'lithic', 'within', 'redeem', 'resume', 'mythic', 'ringgit', 'riffing', 'ringing', 'wringing']"
1.0,1.0,rhythm,rythm,R IH TH M,rhythm,R IH DH AH M,"['rhythm', 'rim', 'writhe', 'realm', 'writhing', 'rem', 'wreaths', 'rhyme', 'ream', 'ram']"
1.0,1.0,ridiculous,rediculous,R IY D IH K Y AH L AH S,ridiculous,R IH D IH K Y AH L AH S,['ridiculous']
0.0,0.0,rigour,rigeur,R IH G ER,rigor,R IH G ER,"['recur', 'river', 'nigger', 'digger', 'refer', 'rigs', 'riggs', 'rigged', 'bigger', 'ripper']"
1.0,1.0,rigorous,rigourous,R IH G ER AH S,rigorous,R IH G ER AH S,"['rigorous', 'vigorous', 'icarus', 'wriggle', 'regress', 'reverse', 'cygnus', 'reverts', 'timorous', 'referral']"
0.0,0.0,ringing,rininging,R IH N IH NG IH NG,reneging,R IH N IH G IH NG,"['reneging', 'rinsing', 'renewing', 'revering', 'finishing', 'bringing', 'ruining', 'springing', 'stringing', 'remaining']"
0.0,1.0,rococo,rococco,R OW K OW K OW,lococo,L OW K OW K OW,"['rococo', 'cocoa', 'coco']"
1.0,1.0,roommate,roomate,R UW M EY T,roommate,R UW M EY T,"['roommate', 'roomier', 'roommates', 'roulette', 'remade', 'remit', 'rumours', 'remote', 'remote', 'rupert']"
0.0,1.0,roughly,rougly,R AH G L IY,wrigley,R IH G L IY,"['wrigley', 'roughly', 'rugby', 'agree', 'aglow', 'ugly', 'regally', 'ridley', 'lovely', 'buckley']"
0.0,0.0,rule,rulle,R AH L,ruhl,R AH L,"['rill', 'lull', 'role', 'roll', 'rail', 'ryle', 'rile', 'real', 'reel', 'riel']"
1.0,1.0,sacrifice,sacrafice,S AE K R AH F AY S,sacrifice,S AE K R AH F AY S,"['sacrifice', 'sacrificed', 'sacrifices', 'sacrificing']"
0.0,1.0,safety,saftey,S AE F T IY,safdie,S AE F D IY,"['safety', 'crafty', 'draftee', 'lefty', 'hefty', 'sapphire', 'sandy', 'fifty', 'shifty', 'softer']"
1.0,1.0,salary,salery,S AE L ER IY,salary,S AE L ER IY,"['salary', 'celery', 'mallory', 'valerie', 'valery', 'gallery', 'silly', 'sully', 'surly', 'rally']"
0.0,0.0,same,smae,S M EY,smay,S M EY,"['sleigh', 'slay', 'stay', 'sway', 'spay', 'smear', 'survey', 'survey', 'slayer', 'sergei']"
1.0,1.0,sandwich,sandwhich,S AE N D W IH CH,sandwich,S AE N D W IH CH,"['sandwich', 'sandwich', 'sandwiched', 'landwehr', 'sandwiched', 'sandwich', 'sanded', 'sandwiches', 'sandwiched', 'sanding']"
0.0,0.0,says,sasy,S EY S IY,cc,S IY S IY,"['sissy', 'sassy', 'saucy', 'racy', 'pacey', 'casey', 'lacey', 'lacy', 'macy', 'jaycee']"
1.0,1.0,satellite,satelite,S EY T L AY T,satellite,S AE T AH L AY T,"['satellite', 'searchlight', 'sunlight', 'footlight', 'dateline', 'skylight', 'spotlight', 'starlight', 'daylight', 'sulfite']"
1.0,1.0,satellite,sattelite,S AE T AH L AY T,satellite,S AE T AH L AY T,"['satellite', 'satellites', 'socialite', 'acolyte', 'sunlight', 'starlight', 'satirist', 'subtlety', 'satisfy', 'stylize']"
1.0,1.0,satellites,satelites,S EY T L AY T S,satellites,S AE T AH L AY T S,"['satellites', 'searchlights', 'footlights', 'skylights', 'spotlights', 'daylights', 'sailboats', 'stateless', 'satellite', 'slights']"
1.0,1.0,satellites,sattelites,S AE T AH L AY T S,satellites,S AE T AH L AY T S,"['satellites', 'satellite', 'socialites', 'acolytes', 'satirists', 'spotlights', 'stoplights']"
0.0,0.0,story,sotyr,S OW T IH R,soter,S OW T ER,"['soto', 'steer', 'sitar', 'setting', 'seated', 'sated', 'sitting', 'suited', 'cited', 'sighted', 'sited']"
0.0,0.0,says,syas,S Y AA S,vyas,V Y AA S,"['xian', 'sparse', 'spas', 'slice', 'swatch', 'swiss', 'suisse', 'sluice', 'floss', 'scotch']"
1.0,1.0,scalable,scaleable,S K EY L AH B AH L,scalable,S K EY L AH B AH L,"['scalable', 'saleable', 'skeletal', 'available', 'syllable', 'callable', 'capable', 'unsaleable', 'soluble', 'solvable']"
0.0,1.0,schedule,schedual,S K EH JH UW AH L,scheduler,S K EH JH UW L ER,"['scheduler', 'schedule', 'schedule', 'schedules', 'scheduled', 'scheduler', 'schedulers', 'scheduling', 'reschedule', 'schedules']"
1.0,1.0,scholastic,scholarstic,S K AH L AA R S T IH K,scholastic,S K AH L AE S T IH K,['scholastic']
0.0,0.0,script,scirpt,S ER P T,sipped,S IH P T,"['sipped', 'surfed', 'sept', 'sapped', 'seeped', 'souped', 'searched', 'surat', 'sceptre', 'syrup']"
0.0,1.0,script,scripot,S K R IH P AH T,skipped,S K IH P T,"['skipped', 'snippet', 'skillet', 'scrapped', 'scraped', 'script', 'stripped', 'scribble', 'scripts', 'scripture']"
0.0,0.0,scroll,scoll,S K AA L,skull,S K AH L,"['skull', 'scull', 'scar', 'scowl', 'skill', 'skoal', 'scale', 'school', 'scrawl', 'scott', 'scot']"
0.0,0.0,succeed,seceed,S IH S IY D,secede,S IH S IY D,"['secede', 'recede', 'cecile', 'precede', 'misread', 'busied', 'sissy', 'cicero', 'receipt', 'seaside']"
1.0,1.0,succeeded,secceeded,S EH K S IY D IH D,succeeded,S AH K S IY D IH D,"['succeeded', 'succeeded', 'succeeding', 'seconded', 'acceded', 'exceeded', 'seceded', 'conceded']"
0.0,1.0,succeeded,seceeded,S IH S IY D IH D,seceded,S IH S IY D IH D,"['seceded', 'receded', 'seceding', 'preceded', 'receded', 'succeeded', 'decided', 'receding', 'exceeded', 'acceded']"
1.0,1.0,secretary,secratary,S EH K R AH T EH R IY,secretary,S EH K R AH T EH R IY,"['secretary', 'cemetery', 'secretaries', 'secondary', 'sedentary', 'secretarial']"
0.0,1.0,secretary,secretery,S IY K R IH T EH R IY,secretly,S IY K R IH T L IY,"['secretly', 'secretary']"
0.0,1.0,size,sieze,S IY Z,sees,S IY Z,"['sees', 'seas', 'seize', 'cease', 'sows', 'says', 'cheese', 'says', 'size', 'sighs']"
0.0,1.0,sized,siezed,S IY Z D,seized,S IY Z D,"['seized', 'caesar', 'cesar', 'seers', 'sized', 'teased', 'sealed', 'seemed', 'ceased', 'caesars']"
0.0,1.0,sizing,siezing,S IY Z IH NG,seizing,S IY Z IH NG,"['seizing', 'ceasing', 'sizing', 'seeding', 'ceding', 'seething', 'teasing', 'wheezing', 'seating', 'seeping']"
1.0,1.0,seizure,siezure,S IY ZH ER,seizure,S IY ZH ER,"['seizure', 'leisure', 'seeger', 'sealer', 'seeker', 'caesar', 'cesar', 'cedar', 'ceder', 'siege']"
1.0,1.0,seizures,siezures,S IY ZH ER Z,seizures,S IY ZH ER Z,"['seizures', 'seekers', 'caesars', 'cedars', 'seems', 'seams', 'seals', 'scenes', 'seers', 'seeds', 'cedes']"
1.0,1.0,sense,sence,S EH N S,sense,S EH N S,"['sense', 'cents', 'sens', 'since', 'fence', 'pence', 'sent', 'cent', 'scent', 'tense']"
1.0,1.0,separate,seperate,S EH P ER EY T,separate,S EH P ER EY T,"['separate', 'separate', 'serrate', 'separate', 'separates', 'saturate', 'decorate', 'federate', 'generate', 'venerate']"
1.0,1.0,separated,seperated,S EH P ER EY T IH D,separated,S EH P ER EY T IH D,"['separated', 'separated', 'separating', 'serrated', 'saturated', 'separates', 'decorated', 'federated', 'generated', 'venerated']"
1.0,1.0,separately,seperately,S EH P ER AH T L IY,separately,S EH P ER AH T L IY,"['separately', 'separately', 'desperately', 'temporally']"
